legacyCategory,legacyId,sourceCompanyName,displayName,url,logo,showHide,hideReason,parentLegacyId,desc,primarySector,secondarySector,tertiarySector,quaternarySector,quinarySector,senarySector
Travel Services,17580,K-Flex,K-Flex,https://kflex.com/,,Category,,12892,,Basic Resources,,,,,
Travel Services,17581,Virkon,Virkon,https://virkon.us/,,Category,,12892,,Basic Resources,,,,,
Apparel,12893,Lenovo Group,Lenovo Group,http://lenovo.com,,Show,,12893,,Hardware,"Electronics, Gadgets & Accessories",,,,
Apparel,12895,Leonardo,Leonardo,http://leonardocompany.com,,Category,,12895,,Aerospace & Defense,,,,,
Apparel,12896,Levi Strauss & Co.,Levi Strauss & Co.,http://levistrauss.com,,Show,,12896,,Casual wear,,,,,
Tobacco & Alcohol,16548,Levi's,Levi's,https://www.levi.com/US/en_US/,,Show,,12896,,Casual wear,,,,,
Tobacco & Alcohol,16549,Dockers,Dockers,https://www.dockers.com/US/en_US/,,Show,,12896,,Casual wear,,,,,
Apparel,12898,LG Uplus,LG Uplus,http://uplus.co.kr,,Show,,12898,,Telecommunications Service Providers,,,,,
Apparel,12900,Lundbeck A/S,Lundbeck A/S,http://lundbeck.com,,Category,,12900,,Pharma & Biotech,,,,,
Apparel,12901,Macerich Co.,Macerich Co.,http://macerich.com,,Category,,12901,,Real Estate & Renting,,,,,
Apparel,12903,"Marui Group Co., Ltd.",Marui Group Co.,http://0101maruigroup.co.jp,,Hide,website doesnt work,12903,(inactive Website),,,,,,
Apparel,12904,Mercialys,Mercialys,http://mercialys.com,,Category,,12904,,Real Estate & Renting,,,,,
Apparel,12908,"Mitsubishi Estate Co., Ltd.",Mitsubishi Estate Co.,https://www.mec.co.jp/index_e.html,,Category,,12908,,Real Estate & Renting,,,,,
Apparel,12910,Morgan Sindall Group plc,Morgan Sindall Group plc,http://morgansindall.com,,Show,,12910,Check,Construction,,,,,
Apparel,12911,Mowi ASA,Mowi ASA,http://mowi.com,,Category,,12911,,Food & Beverage,,,,,
Apparel,12912,"MS&AD Insurance Group Holdings, Inc.",MS&AD Insurance Group Holdings,http://ms-ad-hd.com,,Show,,12912,Insurance Carriers,Insurance Carriers,,,,,
Apparel,12914,Nanya Technology Corp,Nanya Technology,http://nanya.com,,Category,,12914,,Semiconductors & Equipment,,,,,
Apparel,12915,National Grid PLC,National Grid,http://nationalgrid.com,,Show,,12915,,Utilities,,,,,
Apparel,12916,Naturgy Energy Group SA,Naturgy Energy Group SA,http://naturgy.com,,Show,,12916,,Utilities,,,,,
Apparel,12918,Nedbank Limited,Nedbank,https://www.nedbank.co.za/content/nedbank/desktop/gt/en/personal.html,,Show,,12918,,Commercial Banking,,,,,
Apparel,12919,Nexans,Nexans,http://nexans.com,,Show,,12919,,Business Intelligence Services,,,,,
Apparel,12920,Nikon Corporation,Nikon,http://nikon.com,,Show,,12920,"specializations in imaging products, optics, precision equipment, and instruments",Semiconductors & Equipment,,,,,
Apparel,12921,Nippon Telegraph & Telephone Corporation (NTT),Nippon Telegraph & Telephone Corporation (NTT),https://group.ntt/en/,,Show,,12921,,Telecommunications Service Providers,,,,,
Travel Services,17582,NTT Data Corporation,NTT Data Corporation,https://www.nttdata.com,https://download.logo.wine/logo/NTT_Data/NTT_Data-Logo.wine.png,Show,,12921,,Business Intelligence Services,,,,,
Apparel,12922,Nippon Yusen Kaisha Line,Nippon Yusen Kaisha Line,http://nyk.com,,Show,,12922,"shipping, logistics",Transportation Services,,,,,
Apparel,12923,Nokia Group,Nokia Group,http://nokia.com,,Show,,12923,,Telecommunications Services,Hardware,,,,
Apparel,12924,"Nomura Holdings, Inc.",Nomura Holdings,http://nomura.com,,Show,,12924,,Commercial Banking,,,,,
Apparel,12925,"Nomura Research Institute, Ltd.",Nomura Research Institute,http://nri.com,,Show,,12925,Check,Consulting Services,,,,,
Apparel,12926,Novo Nordisk A/S,Novo Nordisk A/S,http://novonordisk.com,,Category,,12926,,Pharma & Biotech,,,,,
Apparel,12927,Obayashi Corporation,Obayashi,http://obayashi.co.jp,,Show,,12927,Check,Construction,,,,,
Apparel,12928,"Ono Pharmaceutical Co., Ltd.",Ono Pharmaceutical Co.,http://ono-pharma.com,,Category,,12928,,Pharma & Biotech,,,,,
Apparel,12929,Orkla ASA,Orkla ASA,http://orkla.com,,Show,,12929,Insurance Carriers,Insurance Carriers,,,,,
Apparel,12930,Orsted,Orsted,http://orsted.com,,Category,,12930,,Energy,,,,,
Apparel,12933,Pinnacle West Capital Corporation,Pinnacle West Capital,http://pinnaclewest.com,,Show,,12933,,Utilities,,,,,
Apparel,12934,Piraeus Bank,Piraeus Bank,http://piraeusbank.gr,,Show,,12934,,Commercial Banking,,,,,
Apparel,12935,Pirelli,Pirelli,http://pirelli.com,,Show,,12935,"Car, motorcycle, and bikes tires",Tire Dealers,,,,,
Apparel,12936,PostNL,PostNL,http://postnl.post,,Show,,12936,Check,Services,,,,,
Apparel,12937,Power Corporation of Canada,Power Corporation of Canada,http://powercorporation.com,,Show,,12937,Insurance Carriers,Insurance Carriers,,,,,
