"companyName","_id"
"3Keel LLP","620ab8c54aaeb67237a3cde7"
"Aspiration Fund Adviser, LLC","620ab8c54aaeb67237a3cdeb"
"Eastside Sports","620ab8c54aaeb67237a3cdef"
"12677","620ab8c54aaeb67237a3cdf3"
"Accept & Proceed","620ab8c54aaeb67237a3cdf7"
"Adam Smith International","620ab8c54aaeb67237a3cdfb"
"ADLIB","620ab8c54aaeb67237a3cdff"
"Addvert","620ab8c54aaeb67237a3ce03"
"Abundance Investment","620ab8c54aaeb67237a3ce07"
"AKO Capital","620ab8c54aaeb67237a3ce0b"
"Alpkit","620ab8c64aaeb67237a3ce0f"
"allplants","620ab8c64aaeb67237a3ce13"
"Altor Wealth","620ab8c64aaeb67237a3ce17"
"amamus Ltd","620ab8c64aaeb67237a3ce1b"
"amber energyÂ®","620ab8c64aaeb67237a3ce1f"
"And Rising","620ab8c64aaeb67237a3ce23"
"Apolitical Group Limited","620ab8c64aaeb67237a3ce27"
"ARK coworking","620ab8c64aaeb67237a3ce2b"
"Artfinder","620ab8c64aaeb67237a3ce2f"
"Arisaig Partners","620ab8c64aaeb67237a3ce33"
"Articulate Marketing","620ab8c64aaeb67237a3ce37"
"Bates Wells","620ab8c64aaeb67237a3ce3b"
"Anglia Print","620ab8c64aaeb67237a3ce3f"
"Beauty Kitchen","620ab8c64aaeb67237a3ce43"
"Aromatherapy Associates","620ab8c64aaeb67237a3ce47"
"Beryl","620ab8c64aaeb67237a3ce4b"
"BecomingX","620ab8c74aaeb67237a3ce4f"
"Be Inspired Films","620ab8c74aaeb67237a3ce53"
"Beyond Governance Limited","620ab8c74aaeb67237a3ce57"
"Charlie Bigham's","620ab8c74aaeb67237a3ce5b"
"Baxendale","620ab8c74aaeb67237a3ce5f"
"Beyond Green","620ab8c74aaeb67237a3ce63"
"Birdie Care Services","620ab8c74aaeb67237a3ce67"
"Bemari Ltd","620ab8c74aaeb67237a3ce6b"
"Big Clean Switch","620ab8c74aaeb67237a3ce6f"
"Boutique Modern Ltd.","620ab8c74aaeb67237a3ce73"
"Bitjam Ltd","620ab8c74aaeb67237a3ce77"
"blonde gone rogue","620ab8c74aaeb67237a3ce7b"
"Blue Tit","620ab8c74aaeb67237a3ce7f"
"Bubble Chamber CIC","620ab8c74aaeb67237a3ce83"
"Borough Broth Company Limited","620ab8c74aaeb67237a3ce87"
"BritainThinks","620ab8c84aaeb67237a3ce8b"
"Brink","620ab8c84aaeb67237a3ce8f"
"Bridges Fund Management","620ab8c84aaeb67237a3ce93"
"Brewgooder","620ab8c84aaeb67237a3ce97"
"Business West","620ab8c84aaeb67237a3ce9b"
"Campion Capital","620ab8c84aaeb67237a3ce9f"
"Cafédirect","620ab8c84aaeb67237a3cea3"
"Carbon Gold Ltd","620ab8c84aaeb67237a3cea7"
"Business Fights Poverty","620ab8c84aaeb67237a3ceab"
"Bruichladdich","620ab8c84aaeb67237a3ceaf"
"Camden Town Brewery","620ab8c84aaeb67237a3ceb3"
"C Level","620ab8c84aaeb67237a3ceb7"
"Callaly","620ab8c84aaeb67237a3cebb"
"Cervest Ltd","620ab8c84aaeb67237a3cebf"
"Cause4","620ab8c84aaeb67237a3cec3"
"Choose a Challenge","620ab8c94aaeb67237a3cec7"
"ClimateCare","620ab8c94aaeb67237a3cecb"
"Coffee and TV Limited","620ab8c94aaeb67237a3cecf"
"Coaltown Limited","620ab8c94aaeb67237a3ced3"
"Charity Bank","620ab8c94aaeb67237a3ced7"
"Connected Asset Management","620ab8c94aaeb67237a3cedb"
"Carbon Analytics","620ab8c94aaeb67237a3cedf"
"Contexis Ltd","620ab8c94aaeb67237a3cee3"
"COOK","620ab8c94aaeb67237a3cee7"
"DrWakefield","620ab8c94aaeb67237a3ceeb"
"Careershifters","620ab8c94aaeb67237a3ceef"
"Considerate Group","620ab8c94aaeb67237a3cef3"
"Cotswold Fayre","620ab8c94aaeb67237a3cef7"
"Dame","620ab8c94aaeb67237a3cefb"
"Dark Woods Coffee","620ab8c94aaeb67237a3ceff"
"Do Nation","620ab8ca4aaeb67237a3cf03"
"Dai","620ab8ca4aaeb67237a3cf07"
"Dash Water","620ab8ca4aaeb67237a3cf0b"
"Divine Chocolate Ltd","620ab8ca4aaeb67237a3cf0f"
"Dear Green Coffee Roasters","620ab8ca4aaeb67237a3cf13"
"Doisy & Dam","620ab8ca4aaeb67237a3cf17"
"E Co.","620ab8ca4aaeb67237a3cf1b"
"Double Retail","620ab8ca4aaeb67237a3cf1f"
"Ecosphere+","620ab8ca4aaeb67237a3cf23"
"DUPE VFX","620ab8ca4aaeb67237a3cf27"
"E.C.One","620ab8ca4aaeb67237a3cf2b"
"EdComs Ltd","620ab8ca4aaeb67237a3cf2f"
"Eco Union","620ab8ca4aaeb67237a3cf33"
"Dr. Will's","620ab8ca4aaeb67237a3cf37"
"Don't Cry Wolf","620ab8ca4aaeb67237a3cf3b"
"Ecosurety","620ab8ca4aaeb67237a3cf3f"
"Egremont Group","620ab8cb4aaeb67237a3cf43"
"Endzone.io Ltd t/a HappyPorch","620ab8cb4aaeb67237a3cf47"
"Ella's Kitchen","620ab8cb4aaeb67237a3cf4b"
"Engage Interactive","620ab8cb4aaeb67237a3cf4f"
"ELE Global","620ab8cb4aaeb67237a3cf53"
"EllisKnight International Recruitment","620ab8cb4aaeb67237a3cf57"
"Elvis & Kresse","620ab8cb4aaeb67237a3cf5b"
"The Collective Dairy","620ab8cb4aaeb67237a3cf5f"
"eOffice","620ab8cb4aaeb67237a3cf63"
"Escape the City","620ab8cb4aaeb67237a3cf67"
"Fat Beehive","620ab8cb4aaeb67237a3cf6b"
"Ethical Angel","620ab8cb4aaeb67237a3cf6f"
"Flawsome Brands","620ab8cb4aaeb67237a3cf73"
"Finisterre","620ab8cb4aaeb67237a3cf77"
"Fluid IT","620ab8cb4aaeb67237a3cf7b"
"Form","620ab8cc4aaeb67237a3cf7f"
"First Wealth","620ab8cc4aaeb67237a3cf83"
"FORE Partnership","620ab8cc4aaeb67237a3cf87"
"Fluid Branding","620ab8cc4aaeb67237a3cf8b"
"Flooglebinder","620ab8cc4aaeb67237a3cf8f"
"Fifty Eight","620ab8cc4aaeb67237a3cf93"
"Forster Communications","620ab8cc4aaeb67237a3cf97"
"Framework Training Limited","620ab8cc4aaeb67237a3cf9b"
"Freestar Drinks","620ab8cc4aaeb67237a3cf9f"
"Freud Communications Limited","620ab8cc4aaeb67237a3cfa3"
"FundApps","620ab8cc4aaeb67237a3cfa7"
"FUEL10K","620ab8cc4aaeb67237a3cfab"
"Equinox Organic Kombucha","620ab8cc4aaeb67237a3cfaf"
"Fusion Associates","620ab8cc4aaeb67237a3cfb3"
"Futerra Sustainability Communications Ltd","620ab8cc4aaeb67237a3cfb7"
"Good Talent","620ab8cc4aaeb67237a3cfbb"
"Generation Investment Management","620ab8cd4aaeb67237a3cfbf"
"Full Stop Accounts","620ab8cd4aaeb67237a3cfc3"
"Good Innovation","620ab8cd4aaeb67237a3cfc7"
"Lora Gene","620ab8cd4aaeb67237a3cfcb"
"Gong Communications","620ab8cd4aaeb67237a3cfcf"
"Given","620ab8cd4aaeb67237a3cfd3"
"graze","620ab8cd4aaeb67237a3cfd7"
"Good-Loop","620ab8cd4aaeb67237a3cfdb"
"Gradient Consultants Limited","620ab8cd4aaeb67237a3cfdf"
"Green&Blue Nature Ltd","620ab8cd4aaeb67237a3cfe3"
"Green Element Limited","620ab8cd4aaeb67237a3cfe7"
"Greenhouse PR","620ab8cd4aaeb67237a3cfeb"
"Greenheart Business Consulting Ltd","620ab8cd4aaeb67237a3cfef"
"Greenwood Place Limited","620ab8cd4aaeb67237a3cff3"
"The Guardian","620ab8cd4aaeb67237a3cff7"
"Haddon Coaching","620ab8cd4aaeb67237a3cffb"
"Harrogate Spring Water","620ab8ce4aaeb67237a3cfff"
"Gydeline Ltd","620ab8ce4aaeb67237a3d003"
"Habito","620ab8ce4aaeb67237a3d007"
"Hands Down Agency Limited","620ab8ce4aaeb67237a3d00b"
"Havas London","620ab8ce4aaeb67237a3d00f"
"Herb UK","620ab8ce4aaeb67237a3d013"
"Happiful Magazine","620ab8ce4aaeb67237a3d017"
"Hobbs House Bakery","620ab8ce4aaeb67237a3d01b"
"Honest Mobile","620ab8ce4aaeb67237a3d01f"
"Hitch Marketing Limited","620ab8ce4aaeb67237a3d023"
"Holden & Partners","620ab8ce4aaeb67237a3d027"
"Baukjen","620ab8ce4aaeb67237a3d02b"
"Hoxby","620ab8ce4aaeb67237a3d02f"
"Helios Investment Partners","620ab8ce4aaeb67237a3d033"
"House of Hackney","620ab8ce4aaeb67237a3d037"
"Human After All","620ab8ce4aaeb67237a3d03b"
"Hubbub Enterprise","620ab8cf4aaeb67237a3d03f"
"Humankind Research","620ab8cf4aaeb67237a3d043"
"I.G. Advisors","620ab8cf4aaeb67237a3d047"
"Heart in Business Limited","620ab8cf4aaeb67237a3d04b"
"IDNet","620ab8cf4aaeb67237a3d04f"
"ilka","620ab8cf4aaeb67237a3d053"
"Impossible Labs","620ab8cf4aaeb67237a3d057"
"innocent Drinks","620ab8cf4aaeb67237a3d05b"
"Investindustrial","620ab8cf4aaeb67237a3d05f"
"JoJo Maman Bébé","620ab8cf4aaeb67237a3d063"
"Joro Experiences","620ab8cf4aaeb67237a3d067"
"Jude's","620ab8cf4aaeb67237a3d06b"
"Jago","620ab8cf4aaeb67237a3d06f"
"Jamie Oliver Group","620ab8cf4aaeb67237a3d073"
"Investing for Good","620ab8cf4aaeb67237a3d077"
"Just So","620ab8d04aaeb67237a3d07b"
"Hattiers Rum","620ab8d04aaeb67237a3d07f"
"Just Move In","620ab8d04aaeb67237a3d083"
"Kakou Technologies","620ab8d04aaeb67237a3d087"
"Kin&Co","620ab8d04aaeb67237a3d08b"
"Kung Fu Accounting","620ab8d04aaeb67237a3d08f"
"Kri Skincare","620ab8d04aaeb67237a3d093"
"Kennedy Woods Architecture","620ab8d04aaeb67237a3d097"
"Legacy Events Group Ltd","620ab8d04aaeb67237a3d09b"
"L&Co Design Ltd.","620ab8d04aaeb67237a3d09f"
"LAS","620ab8d04aaeb67237a3d0a3"
"Leap","620ab8d04aaeb67237a3d0a7"
"Lightful","620ab8d04aaeb67237a3d0ab"
"Little Soap Company","620ab8d04aaeb67237a3d0af"
"Leo's Box","620ab8d04aaeb67237a3d0b3"
"LUXTRA","620ab8d04aaeb67237a3d0b7"
"Lifesaver Power","620ab8d14aaeb67237a3d0bb"
"Lily's Kitchen","620ab8d14aaeb67237a3d0bf"
"Love Struck (F&B) Ltd","620ab8d14aaeb67237a3d0c3"
"Library","620ab8d14aaeb67237a3d0c7"
"Maanch","620ab8d14aaeb67237a3d0cb"
"Lovat Parks","620ab8d14aaeb67237a3d0cf"
"Macphie","620ab8d14aaeb67237a3d0d3"
"Made Open","620ab8d14aaeb67237a3d0d7"
"LVK Global","620ab8d14aaeb67237a3d0db"
"Made for Life Organics","620ab8d14aaeb67237a3d0df"
"Living Alive","620ab8d14aaeb67237a3d0e3"
"MASECO","620ab8d14aaeb67237a3d0e7"
"Low Carbon","620ab8d14aaeb67237a3d0eb"
"Mama Bamboo","620ab8d14aaeb67237a3d0ef"
"Mannion Daniels","620ab8d14aaeb67237a3d0f3"
"Matter of Focus","620ab8d24aaeb67237a3d0f7"
"Matchable Ltd","620ab8d24aaeb67237a3d0fb"
"MCM","620ab8d24aaeb67237a3d0ff"
"Milk & Honey PR","620ab8d24aaeb67237a3d103"
"Stoane Lighting","620ab8d24aaeb67237a3d107"
"Mission Performance Limited","620ab8d24aaeb67237a3d10b"
"MMC Ventures","620ab8d24aaeb67237a3d10f"
"Mindful Chef","620ab8d24aaeb67237a3d113"
"MTArt Agency","620ab8d24aaeb67237a3d117"
"Montanaro Asset Management","620ab8d24aaeb67237a3d11b"
"MuLondon","620ab8d24aaeb67237a3d11f"
"Naked Ideas","620ab8d24aaeb67237a3d123"
"nlhEnvironmental T/A True Horizon","620ab8d24aaeb67237a3d127"
"o3e Limited","620ab8d24aaeb67237a3d12b"
"NuServe Limited","620ab8d24aaeb67237a3d12f"
"Ocean Refresh","620ab8d24aaeb67237a3d133"
"MullenLowe salt","620ab8d34aaeb67237a3d137"
"Neighbourly","620ab8d34aaeb67237a3d13b"
"New Citizenship Project","620ab8d34aaeb67237a3d13f"
"Ocean Bottle","620ab8d34aaeb67237a3d143"
"Nice and Serious","620ab8d34aaeb67237a3d147"
"Ogunte","620ab8d34aaeb67237a3d14b"
"Omni Productions","620ab8d34aaeb67237a3d14f"
"One Stone","620ab8d34aaeb67237a3d153"
"One Tribe Global Ltd","620ab8d34aaeb67237a3d157"
"Nile HQ","620ab8d34aaeb67237a3d15b"
"One Water (Global Ethics Limited)","620ab8d34aaeb67237a3d15f"
"Newcore Capital Management","620ab8d34aaeb67237a3d163"
"Optimised Energy","620ab8d34aaeb67237a3d167"
"Origin Coffee","620ab8d34aaeb67237a3d16b"
"Ossa Organic","620ab8d34aaeb67237a3d16f"
"Oddbox","620ab8d44aaeb67237a3d173"
"OxfordSM","620ab8d44aaeb67237a3d177"
"Oxygen House","620ab8d44aaeb67237a3d17b"
"Pentameter","620ab8d44aaeb67237a3d17f"
"Paradigm Norton","620ab8d44aaeb67237a3d183"
"Pala Eyewear","620ab8d44aaeb67237a3d187"
"PIE Factory","620ab8d44aaeb67237a3d18b"
"Pelorus Consulting","620ab8d44aaeb67237a3d18f"
"Perform Green Limited","620ab8d44aaeb67237a3d193"
"Pineapple Sustainable Partnerships","620ab8d44aaeb67237a3d197"
"Plenish Drinks","620ab8d44aaeb67237a3d19b"
"Pip & Nut","620ab8d44aaeb67237a3d19f"
"Positive Momentum Limited","620ab8d44aaeb67237a3d1a3"
"Planit I.E. Limited","620ab8d44aaeb67237a3d1a7"
"Pluto","620ab8d44aaeb67237a3d1ab"
"Powder Bowl Trading Ltd","620ab8d44aaeb67237a3d1af"
"Project X Global Ltd","620ab8d54aaeb67237a3d1b3"
"PPL","620ab8d54aaeb67237a3d1b7"
"Provenance","620ab8d54aaeb67237a3d1bb"
"Prospectus","620ab8d54aaeb67237a3d1bf"
"PROPER","620ab8d54aaeb67237a3d1c3"
"Public.","620ab8d54aaeb67237a3d1c7"
"Propellernet Ltd","620ab8d54aaeb67237a3d1cb"
"Pura Aventura","620ab8d54aaeb67237a3d1cf"
"Radiant Law","620ab8d54aaeb67237a3d1d3"
"Pukka Herbs","620ab8d54aaeb67237a3d1d7"
"Pulse Brands","620ab8d54aaeb67237a3d1db"
"REAL Fundraising","620ab8d54aaeb67237a3d1df"
"Re_Set","620ab8d54aaeb67237a3d1e3"
"QSA Partners LLP","620ab8d54aaeb67237a3d1e7"
"Raw London","620ab8d54aaeb67237a3d1eb"
"Rebel Kitchen","620ab8d64aaeb67237a3d1ef"
"Reconome Technologies Ltd.","620ab8d64aaeb67237a3d1f3"
"Red-Inc","620ab8d64aaeb67237a3d1f7"
"Resonance","620ab8d64aaeb67237a3d1fb"
"Redbox","620ab8d64aaeb67237a3d1ff"
"Responsible Leadership Foundation t/a The Forward Institute","620ab8d64aaeb67237a3d203"
"Resource Futures","620ab8d64aaeb67237a3d207"
"Revolt London","620ab8d64aaeb67237a3d20b"
"Reward","620ab8d64aaeb67237a3d20f"
"Riz Boardshorts","620ab8d64aaeb67237a3d213"
"Rubber Republic","620ab8d64aaeb67237a3d217"
"RPM","620ab8d64aaeb67237a3d21b"
"Rubies in the Rubble","620ab8d64aaeb67237a3d21f"
"Sales: UntangledÂ®","620ab8d64aaeb67237a3d223"
"Savy","620ab8d64aaeb67237a3d227"
"Sawday's","620ab8d74aaeb67237a3d22b"
"Scrumbles","620ab8d74aaeb67237a3d22f"
"School for Startups","620ab8d74aaeb67237a3d233"
"Selesti","620ab8d74aaeb67237a3d237"
"ScienceMagic.Inc","620ab8d74aaeb67237a3d23b"
"Seacourt Ltd","620ab8d74aaeb67237a3d23f"
"Semble","620ab8d74aaeb67237a3d243"
"Seetec","620ab8d74aaeb67237a3d247"
"Shift Insight","620ab8d74aaeb67237a3d24b"
"Shoremount","620ab8d74aaeb67237a3d24f"
"Robson Laidler","620ab8d74aaeb67237a3d253"
"Social Value UK","620ab8d74aaeb67237a3d257"
"Sero Technologies Ltd","620ab8d74aaeb67237a3d25b"
"Sipsmith Gin","620ab8d74aaeb67237a3d25f"
"Simply Business","620ab8d74aaeb67237a3d263"
"Social Misfits Media","620ab8d74aaeb67237a3d267"
"Small Beer Brew Co","620ab8d84aaeb67237a3d26b"
"Rude Health","620ab8d84aaeb67237a3d26f"
"Society","620ab8d84aaeb67237a3d273"
"Solve","620ab8d84aaeb67237a3d277"
"Space Doctors Ltd","620ab8d84aaeb67237a3d27b"
"Soulful Food Ltd","620ab8d84aaeb67237a3d27f"
"Squeaky Clean Energy Limited","620ab8d84aaeb67237a3d283"
"Stride Treglown","620ab8d84aaeb67237a3d287"
"Standing on Giants","620ab8d84aaeb67237a3d28b"
"Stroud Brewery","620ab8d84aaeb67237a3d28f"
"Studio Republic","620ab8d84aaeb67237a3d293"
"TBL Services Ltd","620ab8d84aaeb67237a3d297"
"SYSTEMIQ Ltd","620ab8d84aaeb67237a3d29b"
"Sweetmans & Partners","620ab8d84aaeb67237a3d29f"
"teapigs UK","620ab8d84aaeb67237a3d2a3"
"The Executive Coaching Consultancy","620ab8d94aaeb67237a3d2a7"
"TENZING","620ab8d94aaeb67237a3d2ab"
"The Happy Prize Company","620ab8d94aaeb67237a3d2af"
"The House","620ab8d94aaeb67237a3d2b3"
"The Beeswax Wrap Co","620ab8d94aaeb67237a3d2b7"
"The Imagination Factory","620ab8d94aaeb67237a3d2bb"
"The Hub Kings Cross Ltd","620ab8d94aaeb67237a3d2bf"
"The Organic Agency","620ab8d94aaeb67237a3d2c3"
"The Social Change Agency","620ab8d94aaeb67237a3d2c7"
"The Craftory","620ab8d94aaeb67237a3d2cb"
"The Social Innovation Partnership","620ab8d94aaeb67237a3d2cf"
"The Sourcing Team Ltd","620ab8d94aaeb67237a3d2d3"
"The Trust Partnership","620ab8d94aaeb67237a3d2d7"
"Tiger Global","620ab8d94aaeb67237a3d2db"
"Toast Ale","620ab8d94aaeb67237a3d2df"
"Timetastic","620ab8d94aaeb67237a3d2e3"
"Thrive Renewables","620ab8da4aaeb67237a3d2e7"
"The Social Investment Consultancy","620ab8da4aaeb67237a3d2eb"
"Tops Day Nurseries","620ab8da4aaeb67237a3d2ef"
"Town Square Spaces Ltd.","620ab8da4aaeb67237a3d2f3"
"Tribe Impact Capital","620ab8da4aaeb67237a3d2f7"
"Trustees Unlimited LLP","620ab8da4aaeb67237a3d2fb"
"Tricordant","620ab8da4aaeb67237a3d2ff"
"Twelve Winds Consulting","620ab8da4aaeb67237a3d303"
"Tulchan Communications LLP","620ab8da4aaeb67237a3d307"
"True.","620ab8da4aaeb67237a3d30b"
"twentyfifty Ltd","620ab8da4aaeb67237a3d30f"
"Urban Foundry Ltd.","620ab8da4aaeb67237a3d313"
"TYF Adventure","620ab8da4aaeb67237a3d317"
"Used Kitchen Exchange","620ab8da4aaeb67237a3d31b"
"ustwo","620ab8da4aaeb67237a3d31f"
"Useful Simple Trust","620ab8db4aaeb67237a3d323"
"Verco Advisory Services Limited","620ab8db4aaeb67237a3d327"
"Umberto Giannini","620ab8db4aaeb67237a3d32b"
"Vegetarian Express Ltd","620ab8db4aaeb67237a3d32f"
"Voice Communications Limited","620ab8db4aaeb67237a3d333"
"Verve Graphic Design & Marketing Ltd","620ab8db4aaeb67237a3d337"
"Wasafiri Consulting Limited","620ab8db4aaeb67237a3d33b"
"VIVOBAREFOOT","620ab8db4aaeb67237a3d33f"
"Water Skills Academy","620ab8db4aaeb67237a3d343"
"Volans","620ab8db4aaeb67237a3d347"
"Waterbomb Ltd","620ab8db4aaeb67237a3d34b"
"Wallbrook","620ab8db4aaeb67237a3d34f"
"WeAre8","620ab8db4aaeb67237a3d353"
"Wild Nutrition","620ab8db4aaeb67237a3d357"
"WHEB","620ab8db4aaeb67237a3d35b"
"Wild West Communications","620ab8db4aaeb67237a3d35f"
"WildHearts Group","620ab8dc4aaeb67237a3d363"
"Wholebake Limited","620ab8dc4aaeb67237a3d367"
"Wholegrain Digital","620ab8dc4aaeb67237a3d36b"
"Wilton London","620ab8dc4aaeb67237a3d36f"
"William Joseph","620ab8dc4aaeb67237a3d373"
"Winnow","620ab8dc4aaeb67237a3d377"
"World of Books","620ab8dc4aaeb67237a3d37b"
"Yoti","620ab8dc4aaeb67237a3d37f"
"Worthstone","620ab8dc4aaeb67237a3d383"
"Wolf & Badger","620ab8dc4aaeb67237a3d387"
"Zen Internet","620ab8dc4aaeb67237a3d38b"
"The Sherwin-Williams Company","620ab8dc4aaeb67237a3d38f"
"Yoyo Design","620ab8dc4aaeb67237a3d393"
"Yala Jewellery","620ab8dc4aaeb67237a3d397"
"General Electric Company","620ab8dc4aaeb67237a3d39b"
"The Hershey Company","620ab8dd4aaeb67237a3d39f"
"Zinc Network Limited","620ab8dd4aaeb67237a3d3a3"
"Ball Corp","620ab8dd4aaeb67237a3d3a7"
"Monster Beverage Corporation","620ab8dd4aaeb67237a3d3ab"
"Kellogg Company","620ab8dd4aaeb67237a3d3af"
"The J. M. Smucker Company","620ab8dd4aaeb67237a3d3b3"
"The Coca-Cola Company","620ab8dd4aaeb67237a3d3b7"
"Keurig Dr Pepper","620ab8dd4aaeb67237a3d3bb"
"The Kroger Co.","620ab8dd4aaeb67237a3d3bf"
"Tyson Foods Inc","620ab8dd4aaeb67237a3d3c3"
"Esurance","620ab8dd4aaeb67237a3d3c7"
"The Kraft Heinz Company","620ab8dd4aaeb67237a3d3cb"
"Encompass","620ab8dd4aaeb67237a3d3cf"
"General Mills Inc","620ab8dd4aaeb67237a3d3d3"
"Campbell Soup Company","620ab8dd4aaeb67237a3d3d7"
"PepsiCo Inc","620ab8dd4aaeb67237a3d3db"
"Kryptonite","620ab8de4aaeb67237a3d3df"
"Brio","620ab8de4aaeb67237a3d3e3"
"AQR Capital Management","620ab8de4aaeb67237a3d3e7"
"Artemis Investment Management","620ab8de4aaeb67237a3d3eb"
"Answer Financial","620ab8de4aaeb67237a3d3ef"
"Schlage","620ab8de4aaeb67237a3d3f3"
"Baring Private Equity Asia","620ab8de4aaeb67237a3d3f7"
"AXA","620ab8de4aaeb67237a3d3fb"
"Beutel, Goodman","620ab8de4aaeb67237a3d3ff"
"SquareTrade","620ab8de4aaeb67237a3d403"
"Baker Street Advisors","620ab8de4aaeb67237a3d407"
"Foyston, Gordon & Payne","620ab8de4aaeb67237a3d40b"
"EIG Global Energy Partners","620ab8de4aaeb67237a3d40f"
"AD Systems","620ab8de4aaeb67237a3d413"
"Boston Common","620ab8de4aaeb67237a3d417"
"Comvest Partners","620ab8de4aaeb67237a3d41b"
"First Quadrant","620ab8df4aaeb67237a3d41f"
"GW&K Investment Management","620ab8df4aaeb67237a3d423"
"Garda Capital Partners","620ab8df4aaeb67237a3d427"
"Harding Loevner","620ab8df4aaeb67237a3d42b"
"Frontier Capital Management Company","620ab8df4aaeb67237a3d42f"
"Jackson Square Partners","620ab8df4aaeb67237a3d433"
"myCIO Wealth Partners","620ab8df4aaeb67237a3d437"
"Montrusco Bolton Investments","620ab8df4aaeb67237a3d43b"
"River Road Asset Management","620ab8df4aaeb67237a3d43f"
"Systematic Financial Management","620ab8df4aaeb67237a3d443"
"Systematica Investments","620ab8df4aaeb67237a3d447"
"Renaissance Investment Management","620ab8df4aaeb67237a3d44b"
"Pantheon","620ab8df4aaeb67237a3d44f"
"TimesSquare Capital Management","620ab8df4aaeb67237a3d453"
"Third Avenue Management","620ab8df4aaeb67237a3d457"
"Tweedy, Browne Company","620ab8e04aaeb67237a3d45b"
"Veritable","620ab8e04aaeb67237a3d45f"
"Welch & Forbes","620ab8e04aaeb67237a3d463"
"Winton Group","620ab8e04aaeb67237a3d467"
"ValueAct Capital","620ab8e04aaeb67237a3d46b"
"Yacktman Asset Management","620ab8e04aaeb67237a3d46f"
"Standard Life and Accident Insurance Company","620ab8e04aaeb67237a3d473"
"Master Water Conditioning","620ab8e04aaeb67237a3d477"
"Reliance Water Heaters","620ab8e04aaeb67237a3d47b"
"Lochinvar","620ab8e04aaeb67237a3d47f"
"Clear Reflections","620ab8e04aaeb67237a3d483"
"U.S. Craftmaster Water Heaters","620ab8e04aaeb67237a3d487"
"Suddenlink","620ab8e04aaeb67237a3d48b"
"Water-Right","620ab8e04aaeb67237a3d48f"
"a4 Advertising","620ab8e04aaeb67237a3d493"
"BLIZZARD Entertainment","620ab8e04aaeb67237a3d497"
"King","620ab8e14aaeb67237a3d49b"
"ACTIVISION BLIZZARD Media","620ab8e14aaeb67237a3d49f"
"ACTIVISION","620ab8e14aaeb67237a3d4a3"
"Puritan Products","620ab8e14aaeb67237a3d4a7"
"Cyclone","620ab8e14aaeb67237a3d4ab"
"Gotham Lighting","620ab8e14aaeb67237a3d4af"
"Hydrel","620ab8e14aaeb67237a3d4b3"
"Aculux","620ab8e14aaeb67237a3d4b7"
"Healthcare Lighting","620ab8e14aaeb67237a3d4bb"
"Indy","620ab8e14aaeb67237a3d4bf"
"American Electric Lighting","620ab8e14aaeb67237a3d4c3"
"Juno","620ab8e14aaeb67237a3d4c7"
"Winona","620ab8e14aaeb67237a3d4cb"
"Lithonia Lighting","620ab8e14aaeb67237a3d4cf"
"Luminis","620ab8e14aaeb67237a3d4d3"
"Distech Controls","620ab8e24aaeb67237a3d4d7"
"Atrius","620ab8e24aaeb67237a3d4db"
"Mark Architectural Lighting","620ab8e24aaeb67237a3d4df"
"DGLogik","620ab8e24aaeb67237a3d4e3"
"Mercury","620ab8e24aaeb67237a3d4e7"
"BEP","620ab8e24aaeb67237a3d4eb"
"Cypress Cay Pontoons","620ab8e24aaeb67237a3d4ef"
"Boater's Choice Insurance","620ab8e24aaeb67237a3d4f3"
"Merrill Lynch","620ab8e24aaeb67237a3d4f7"
"Blue Water Finance","620ab8e24aaeb67237a3d4fb"
"Bayliner","620ab8e24aaeb67237a3d4ff"
"Crestliner","620ab8e24aaeb67237a3d503"
"Brunswick Commercial & Government Products","620ab8e24aaeb67237a3d507"
"Uttern","620ab8e24aaeb67237a3d50b"
"Terram","620ab8e24aaeb67237a3d50f"
"PRISTINE GOURMET","620ab8e24aaeb67237a3d513"
"Chicopee","620ab8e34aaeb67237a3d517"
"Quicksilver","620ab8e34aaeb67237a3d51b"
"Talamex","620ab8e34aaeb67237a3d51f"
"Andy Capp's","620ab8e34aaeb67237a3d523"
"Thunder Jet","620ab8e34aaeb67237a3d527"
"BOOMCHICKAPOP","620ab8e34aaeb67237a3d52b"
"Princecraft","620ab8e34aaeb67237a3d52f"
"Alexia","620ab8e34aaeb67237a3d533"
"Banquet","620ab8e34aaeb67237a3d537"
"Bernstein's","620ab8e34aaeb67237a3d53b"
"Birds Eye","620ab8e34aaeb67237a3d53f"
"Armour Star","620ab8e34aaeb67237a3d543"
"BIGS","620ab8e34aaeb67237a3d547"
"Bertolli","620ab8e34aaeb67237a3d54b"
"Blake's","620ab8e34aaeb67237a3d54f"
"Blue Bonnet","620ab8e44aaeb67237a3d553"
"Brooks","620ab8e44aaeb67237a3d557"
"ACT II","620ab8e44aaeb67237a3d55b"
"Celeste Pizza for One","620ab8e44aaeb67237a3d55f"
"Crunch 'n Munch","620ab8e44aaeb67237a3d563"
"Chef Boyardee","620ab8e44aaeb67237a3d567"
"DAVID Seeds4","620ab8e44aaeb67237a3d56b"
"Duke's","620ab8e44aaeb67237a3d56f"
"Earth Balance","620ab8e44aaeb67237a3d573"
"Dennison's","620ab8e44aaeb67237a3d577"
"Duncan Hines","620ab8e44aaeb67237a3d57b"
"EVOL","620ab8e44aaeb67237a3d57f"
