companyId,companyName,dataSourceId,dataSourceName,action,expiration,value,isPrimary,primaryReplacementDataSourceId
62def1587b212526d1e06720,Moringa Ltd,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62deeebd7b212526d1e02f53,Visha Skincare,629bd91f27ab53e0fa4e59a2,Leaping Bunny Certified,ADD,"April 15, 2023",1,TRUE,
62def1597b212526d1e0672a,The Good Board,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def3eb7b212526d1e09f0f,Viskase,62e146a0c8b64b7afd538534,One Tree Planted,ADD,"April 15, 2023",1,TRUE,
62def03b7b212526d1e04f2b,Vital Leaf,629bd92027ab53e0fa4e59d8,1% For The Planet,ADD,"April 15, 2023",1,TRUE,
62def15a7b212526d1e06748,Altruic Advisors,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def15a7b212526d1e0674c,Leadership Coaching Ltd,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62deeee47b212526d1e03834,Vital Pet Life,629bd91f27ab53e0fa4e59b4,Women Owned Directory,ADD,"April 15, 2023",1,TRUE,
62def15a7b212526d1e06765,GAS Studio,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1247b212526d1e05f2b,Vitality Foodservice,629bd91f27ab53e0fa4e5996,Fairtrade International,ADD,"April 15, 2023",1,TRUE,
62def15c7b212526d1e06784,HR Rockstars,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def0dd7b212526d1e05443,Vitamin K9,629bd92027ab53e0fa4e59d8,1% For The Planet,ADD,"April 15, 2023",1,TRUE,
62def15d7b212526d1e06794,Climate Positive Consulting,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
