"id","name","found"
"13999","New Brand Strategies LLC",true
"15114","Plius",true
"14294","Butaque",true
"14104","EverCheck",true
"13695","Make Yesterday Jealous",true
"14453","Phillips International",true
"14484","Brisch's Boarding House LLC",true
"15486","August Point Advisors",true
"14048","Hyve",true
"14472","Sealed With Love",true
"15463","Waves to Wisdom LLC",true
"14342","Mortal Kombucha LLC",true
"13692","LyteYear",true
"15168","EcoRoots DBA Smartshop LLC",true
"14044","Grow Fragrance",true
"14317","Kassia Surf",true
"14099","The Wild Dirt LLC",true
"15493","Here & Now Puzzle Company",true
"14573","Measure Creative",true
"14475","Ripspot",true
"13503","TONIC",true
"14132","Ethos Development LLC",true
"14461","SOL HAUS DESIGN",true
"13858","Clean Lakes MN",true
"15439","Yoonit Wines",true
"14577","Everyday California",true
"14181","TitanStraps",true
"13530","Friends of Friends",true
"14887","Alvarado Street Brewery",true
"15475","Pour Vida Art & Plant House",true
"13853","Lush Palm",true
"14407","Rockford Art Deli",true
"15325","Cado",true
"13910","Sara Montour Lewis Photography LLC",true
"15500","ST. ROSE Artisan Fragrances",true
"15434","Flamingo Estate",true
"15183","Tech Packs Co",true
"15444","Deso Supply",true
"15269","Wiley Body",true
"14709","Concurrent Productions",true
"15436","Another Tomorrow Inc",true
"13698","GreenPrint Holdings, Inc.",true
"15216","Principle Beauty",true
"15235","ALPAKA",true
"15390","Jess Weymouth",true
"15294","Ornot LLC",true
"13598","www.delilhhome.com",true
"15489","Landscape Forms - Harvest, Go Outdoor Table, LINE, Lakeside, & Park Centre",true
"13966","Loch Tree",true
"14198","Fisher Creative",true
"13452","Instant Plant Food â„¢",true
"13850","EcoVibe Apparel - online sales",true
"13604","Bluewater Organic Distilling",true
"14728","The ProActive Sport Group",true
"15429","Yes! Apples - 5 Lb Bag",true
"13434","Fernweh Land LLC",true
"14574","Citizen - citizenwatch.com",true
"13532","Zero Gravity Brewing",true
"15417","1bios",true
"14470","Vitamin A",true
"15084","Āether Beauty",true
"13872","Biohabitats -sub",true
"13738","Wendel, Rosen, Black & Dean LLP Green Business Practice Group",true
"14732","Peak Prosper, Inc.",true
"21915","KIN",false
"21916","momentum",false
"21917","Camp Catskill",false
"21918","BRINK XR",false
"21919","Impact.",false
"21920","Apiary",false
"21921","Hone",false
"21922","simply stitchd",false
"21923","Good Culture - organic products",false
"21924","Living Prana",false
"21925","OCN + ECO",false
"21926","CleverMade - Eco",false
"21927","Optimist Made",false
"21928","Jewel Farm",false
"21929","PLACE",false
"21930","Ollie & Vince",false
"21931","Tokki",false
"21932","LIV",false
"21933","Purpose Apparel",false
"21934","Cactus",false
"21935","Take Two",false
"21936","Asili Wellness",false
"21937","Walden",false
"21938","Summer Label",false
"21939","Earth",false
"21940","Dame Van Company",false
"21941","Todd Winslow Pierce",false
"21942","Lula",false
"21943","Hula",false
"21944","Purifico",false
"21945","NOSU",false
"21946","Crank Farm, LLC",false
"21947","Hitch",false
"21948","the Eco Helper",false
"21949","Seasons",false
"21950","Research Solutions Inc.",false
"21951","Hop's",false
"21952","Catch-a-Fire Pizza",false
"21953","UNITY",false
"21954","Rising Tide Botanicals",false
"21955","Isla Luna Studio",false
"21956","PacWesty",false
"21957","Product of the North Inc.",false
"21958","Shuki",false
"21959","Slack Tide Maine",false
"21960","Winder Writes",false
"21961","Wildflower Nation",false
"21962","Habit Cosmetics",false
"21963","Future Holidays",false
"21964","Eco & the Flamingo",false
"21965","True and Bold",false
"21966","Calmies",false
"21967","Buteo Books",false
"21968","Timbre Books",false
"21969","Native Nectar Botanicals",false
"21970","SimpleBits",false
"21971","RedFox Media",false
"21972","Pictures For Progress",false
"21973","Porters",false
"21974","Hearjt",false
"21975","Simple & Dainty",false
"21976","Plant Posse",false
"21977","Banana Phone LLC",false
"21978","KEEF",false
"21979","CAUSE + MEDIC",false
"21980","BRITA bottled water line",false
"21981","Master Coopers USA",false
"21982","One Flower Project",false
"21983","Mutts.com",false
"21984","Hemp Mellow",false
"21985","Pure Traditions",false
"21986","Good Weekend",false
"21987","FEND Helmet",false
"21988","Una Tierra",false
"21989","Alto New York City",false
"21990","Future Pact",false
"21991","New England Free Jacks",false
"21992","Region",false
"21993","Summerland",false
"21994","Higher Love Wellness",false
"21995","Plant Lab",false
"21996","Spinnaker Chocolate",false
"21997","SIII Cosmetics",false
"21998","Resonate IP",false
"21999","ILIA Beauty - Super Serum Skin Tint Collection",false
"22000","Boyed",false
"22001","Kaylaan",false
"22002","Good Spread Inc",false
"22003","Highland Style",false
"22004","Conscious Revolution",false
"22005","Henry + Mac",false
"22006","Veritrove",false
"22007","NeoCharge",false
"22008","Sunseeker",false
"22009","HEST",false
"22010","Good.Lab",false
"22011","Kali Herbals",false
"22012","Megan & Company",false
"22013","TROOP",false
"22014","The Source apparel",false
"22015","Syndicate for Human Equity, Inc.",false
"22016","Flowster",false
"22017","Elevation Gains",false
"22018","Wildlife Sites",false
"22019","Nice pops",false
"22020","Naia Bikinis",false
"22021","WA TEST",false
"22022","Jummy",false
"22023","D&F Modern",false
"22024","Magi Fisher",false
"22025","Rare Forms",false
"22026","Good Earth - select products",false
"22027","A World On Purpose Media, Impact Consulting and Podcast",false
"22028","Damrak Gin",false
"22029","hazel & pine",false
"22030","Black & Cremè",false
"22031","LESSE",false
"22032","Organized for Good",false
"22033","Limmer Boot Company",false
"22034","Seven Teas",false
"22035","Boots & Bookings Travel",false
"22036","Simple Alchemy Co",false
"22037","Hægur Plant Shop",false
"22038","Motto Beverage Company",false
"22039","Bigsby Farms",false
"22040","Good Clout Consulting",false
"22041","In City Prints",false
"22042","Everneat",false
"22043","Research Endurance",false
"22044","hanni",false
"22045","Petal",false
"22046","Britt Vasina Art",false
"22047","Resilience",false
"22048","Ocean's Halo - Trayless Seaweed Snacks, Sushi Nori & Wasabi Sushi Nori, Broths, Noodle Bowls, Salad Dressings, Sticky Rice, Wakame, and Kombu",false
"22049","Mintly",false
"22050","bountifood.co",false
"22051","Vital Leaf",false
"22052","Daybreak Seaweed",false
"22053","ZENO Outdoors",false
"22054","Destination: Wildlife",false
"22055","Dave's Coffee",false
"22056","Moon + Rock",false
"22057","Chocolate and Steel",false
"22058","WayFinder Advisory Group LLC",false
"22059","Bonafide Brands",false
"22060","Stars Hollow Yarns",false
"22061","Rosano & Company",false
"22062","Be Soul Good",false
"22063","Swelter Coffee Roasters",false
"22064","Bulfinch Coffee Roasters",false
"22065","ROLL Recovery",false
"22066","Renewal Mill",false
"22067","Reyes Wine Group",false
"22068","Mill & Mountain Inc.",false
"22069","Flora Reserve",false
"22070","ANONA Studio",false
"22071","Thayer Studio",false
"22072","Studio DNVR",false
"22073","Good Steward Legal",false
"22074","Purely Mee, Inc",false
"22075","Triage Creative",false
"22076","Saie",false
"22077","Colibrily",false
"22078","Woodline Apparel",false
"22079","NatuRest",false
"22080","Zonarch",false
"22081","Climate People",false
"22082","Union Wine Company",false
"22083","Alter X Co",false
"22084","Paradis Sport",false
"22085","The Keep Store",false
"22086","Releaf Solutions",false
"22087","Opo Coffee",false
"22088","DG+Design",false
"22089","Foote Law Firm",false
"22090","Replenish Grocers",false
"22091","The San Francisco Marathon",false
"22092","American Adventure Expeditions",false
"22093","Mountaineer Spirits",false
"22094","Viet Espresso and Tea",false
"22095","Parallel 45 Sales Group LLC",false
"22096","PerformLine",false
"22097","Gotham Coffee Roasters",false
"22098","Spanner",false
"22099","Wandering Ducks Photo and Film LLC",false
"22100","Dunsel's Sail Bags",false
"22101","Extradimensional Wine Co. Yeah!",false
"22102","Hostel Tevere",false
"22103","Erem Desert",false
"22104","Richer Poorer",false
"22105","GMG Woodcrafts",false
"22106","Anglers All",false
"22107","Tigris Foods",false
"22108","GoodCarts",false
"22109","The Joy Filter",false
"22110","Morris Clinic",false
"22111","Matador Network Shop",false
"22112","Infinity CPA Solutions",false
"22113","Uplift Accounting",false
"22114","Petal Radiance Skincare",false
"22115","Stratus Group Design",false
"22116","Madcap Coffee Company",false
"22117","Jedidiah Coffee Company",false
"22118","HEMLEVA",false
"22119","Golden Blossom Honey",false
"22120","Summit Snow",false
"22121","Terracea",false
"22122","VØLTA All Day Energy",false
"22123","Tidewater Insurance Brokers",false
"22124","We are kind",false
"22125","Cozy Alley",false
"22126","Simpler Ways",false
"22127","Someone Said Yes DJ & Photo Booth Co.",false
"22128","Pontus Supply",false
"22129","Mi Cocina",false
"22130","Santa Barbara Company",false
"22131","Climate First Bank",false
"22132","Bottlehub",false
"22133","Eagle Aerial Solutions",false
"22134","Ikaria Design Company",false
"22135","Dream Farm Flowers",false
"22136","Holy Seed Beverage Group",false
"22137","Miel Design Studio",false
"22138","Far Out Tiny Homes",false
"22139","Big Purpose Big Impact",false
"22140","Wueste",false
"22141","Stone Climbing Company",false
"22142","EnviroSource.com, Inc.",false
"22143","BYLA",false
"22144","Eathos ®",false
"22145","Poutee",false
"22146","Forcis",false
"22147","Purrfectplay",false
"22148","Rustek",false
"22149","Island Brands USA",false
"22150","Ridge Vermont Craft Roasters",false
"22151","Alder & Co.",false
"22152","Arbor Made",false
"22153","Little Brewing Company",false
"22154","Mauch Chunk Coffee Company",false
"22155","Hawk and Hammer Creative Studio",false
"22156","Car Stickers Inc.",false
"22157","Galen's Way",false
"22158","CarbonPay",false
"22159","Trevor Kostanich Ski Guide",false
"22160","Get Women Cycling",false
"22161","Tranquility du Jour",false
"22162","Helen Knows Best",false
"22163","Christine's Cookie Co.",false
"22164","Amanda Winther Creative LLC",false
"22165","All The Bitter",false
"22166","Surveyor Sports Management",false
"22167","Winery STEF Corp",false
"22168","Junapr",false
"22169","Vedge Nutrition",false
"22170","Textilepop",false
"22171","Gravity Bound Brewing Company",false
"22172","The DIY team",false
"22173","Mighty Market",false
"22174","Browne Accounting SPC",false
"22175","Project Hive Pet Company",false
"22176","Boulders Climbing Gym",false
"22177","Green River Spirits",false
"22178","Thought Distillery",false
"22179","Summit Coffee Roasting Company",false
"22180","Westport Family Dental",false
"22181","Bee Squared Apiaries",false
"22182","Go-To Superfoods",false
"22183","Seawoof",false
"22184","Life's A Beach Camps San Diego",false
"22185","Zerra & Co",false
"22186","Malone Building & Development",false
"22187","Abysse",false
"22188","Clear Sky Tourism",false
"22189","Blue Dot Way",false
"22190","Adventure Wealth Advisors, LLC",false
"22191","We Are Adler",false
"22192","We Are Overflow",false
"22193","Tribe Organics",false
"22194","Blackout Wicks",false
"22195","Scratch Supply Co.",false
"22196","Ava Bock Art",false
"22197","Beanstory",false
"22198","Law Office of Kevin T. O'Connor",false
"22199","Rose Lion",false
"22200","Nenningers Naturals",false
"22201","RENU Naturals",false
"22202","Wai Mauna SUP Tours",false
"22203","ALL OF US FILMS",false
"22204","Super Catalyst Lab",false
"22205","GreenLine Pet Supply",false
"22206","LT Nutrition Consulting",false
"22207","The Art of Soil",false
"22208","High Bank Distillery Co",false
"22209","Drink Zaddy's",false
"22210","ROVERLUND",false
"22211","Red Crown",false
"22212","Amabile Co",false
"22213","Nora's Naturals",false
"22214","West Agenda",false
"22215","Mount Inspiration Apparel",false
"22216","Spindrift - select sales",false
"22217","San Diego Tempeh",false
"22218","ieró Beauty",false
"22219","The Fringes",false
"22220","Ecomeds",false
"22221","New Belgium Brewing - Fat Tire, Mountain Time Lager, Pursuit",false
"22222","Socktopus, Ink",false
"22223","Solo Stove",false
"22224","Plimsoll Financial Planning",false
"22225","Manifest Essentials",false
"22226","Air Control",false
"22227","Boro Beverage",false
"22228","Lume Six",false
"22229","GoGo Refill",false
"22230","Evans Socks",false
"22231","Omega 3",false
"22232","Guiderail Coaching & Consulting",false
"22233","Monarc LLC",false
"22234","UGUD DOG",false
"22235","The Produce Moms",false
"22236","Love My Bonsai",false
"22237","Essential Roofing",false
"22238","Knickey",false
"22239","L'Beauxtique",false
"22240","Dog Hop",false
"22241","Serengeti Asset Management",false
"22242","Reinberger Nut Butter",false
"22243","Framed Florals",false
"22244","The Adventure Agency",false
"22245","Yonder Global, PBC",false
"22246","India Blake",false
"22247","Ascent Technology Consulting",false
"22248","BlackDiamond Wealth Management",false
"22249","Continuum Consulting Services",false
"22250","TeamGLEAS",false
"22251","Moss Workspace, Inc.",false
"22252","Plymouth Soapworks",false
"22253","The LoWaste Life",false
"22254","Nantucket Bike Basket Co.",false
"22255","Evergreen Activewear",false
"22256","Vanquish Media Group",false
"22257","Richardson Media Group",false
"22258","Portland City Massage",false
"22259","Alpenglow Advisors LLC",false
"22260","Akuwa Skincare",false
"22261","Allison & Co",false
"22262","Woven Grove",false
"22263","Frolic & Detour NY",false
"22264","The Tax Shack",false
"22265","The Golf Boks",false
"22266","Cultivated Talent",false
"22267","FAV Solution",false
"22268","Lavender and Thieves Co.",false
"22269","Western Sensibility",false
"22270","Wildscape Co",false
"22271","Jimbo & Jules",false
"22272","Vibrant Sunshine",false
"22273","COUP Champagne",false
"22274","Emme Parsons",false
"22275","Porsamo Bleu",false
"22276","Blue and Yellow",false
"22277","Tara Hunt Designs",false
"22278","glow + gather",false
"22279","Sierra Bikes",false
"22280","Eliou LLC",false
"22281","ESG Financial",false
"22282","Torie & Howard",false
"22283","Bear Balanced",false
"22284","PNW Journey",false
"22285","Grab Digital",false
"22286","ChicoBag & To-go Ware - rePETe products",false
"22287","Tropico Roast",false
"22288","embue cacao",false
"22289","Crap Eyewear",false
"22290","Biscayners Eyewear",false
"22291","Wild Beauty",false
"22292","Winterland Film + Technology Festival",false
"22293","Furtuna Skin",false
"22294","Campworks CO LLC",false
"22295","Primavera Coffee",false
"22296","Legends Overlanding",false
"22297","Pando Coffee",false
"22298","NETZRO",false
"22299","Humble Tours",false
"22300","Sol CBD",false
"22301","Bamboo Sushi",false
"22302","Vitamin K9",false
"22303","Christine Liu",false
"22304","Botanic Affair",false
"22305","Agave Products LLC.",false
"22306","Outlier Journeys",false
"22307","Florae Collaborative",false
"22308","Om Element5",false
"22309","Liquid Scissors",false
"22310","Oru Kayak - Beach LT",false
"22311","Cosmic Critters",false
"22312","Play Lark",false
"22313","Gargoyle Factory",false
"22314","Acme Organics",false
"22315","Secoya Strategies",false
"22316","Downsize Managers",false
"22317","Texas Tiny Pools",false
"22318","Tramiel Custom Furniture",false
"22319","O&E LLC",false
"22320","Just Mystic",false
"22321","Kokoleka Collective",false
"22322","ERU Collective",false
"22323","R+D Collective",false
"22324","Scooter Accounting",false
"22325","MODL Outdoors",false
"22326","River Collective Co.",false
"22327","Waypoint Vehicles",false
"22328","Golden Gate Chiropractic",false
"22329","SOSHE Beauty",false
"22330","TapShack Kombucha",false
"22331","Loami Nails",false
"22332","DONDI VINTAGE",false
"22333","818 Tequila",false
"22334","Outguided",false
"22335","Thundersnow Coffee Co.",false
"22336","Custom Learning Atelier",false
"22337","Caffeine and Legends",false
"22338","Made by Wright",false
"22339","Elevated Vanworks",false
"22340","Edify Clothes",false
"22341","Wave Maiden",false
"22342","Route Werks",false
"22343","RipRap Security",false
"22344","MAYO Designs Inc.",false
"22345","Stitched Stories",false
"22346","Bl?dstone",false
