"id","name","score"
"62192de8f022c9e3fbfe9d39","Therminol Heat Transfer Fluids",-5.5
"62192de8f022c9e3fbfe9d3d","Adapt Solvents",-5.5
"62192de8f022c9e3fbfe9d41","Tritan Copolyester",-5.5
"62192de8f022c9e3fbfe9d45","Vanceva PVB Interlayers",-5.5
"62192de8f022c9e3fbfe9d49","V-Kool Film",-5.5
"62192de8f022c9e3fbfe9d4d","Dover Food",-6
"62192de8f022c9e3fbfe9d51","New York Post",-11
"62192de8f022c9e3fbfe9d55","Realtor.com",-11
"62192de8f022c9e3fbfe9d59","Storyful",-11
"62192de8f022c9e3fbfe9d5d","AEV",-4.5
"62192de8f022c9e3fbfe9d61","Oklahoma Gas and Electric Company (OG&E)",-7.5
"62192de8f022c9e3fbfe9d65","Aventics",-4.5
"62192de8f022c9e3fbfe9d69","Chlor Alkali Products & Vinyls",-8
"62192de9f022c9e3fbfe9d6d","T Brand Studio",-8.5
"62192de9f022c9e3fbfe9d71","NewsNation",-11
"62192de9f022c9e3fbfe9d75","Olin Epoxy",-8
"62192de9f022c9e3fbfe9d79","The DAS Group of Companies",-9
"62192de9f022c9e3fbfe9d7d","Omnicom Media Group",-9
"62192de9f022c9e3fbfe9d81","Ermenegildo Zegna",-3.5
"62192de9f022c9e3fbfe9d85","DDB Worldwide",-9
"62192de9f022c9e3fbfe9d89","Nanolux Film",-5.5
"62192de9f022c9e3fbfe9d8d","Butvar Polyvinyl Butyral",-5.5
"62192de9f022c9e3fbfe9d91","Frederic Malle",-3.5
"62192de9f022c9e3fbfe9d95","BBDO",-9
"62192de9f022c9e3fbfe9d99","Harper Collins",-11
"62192de9f022c9e3fbfe9d9d","Saflex PVB Interlayers",-5.5
"62192de9f022c9e3fbfe9da1","Suntek Window Films",-5.5
"62192de9f022c9e3fbfe9da5","Belvac",-6
"62192de9f022c9e3fbfe9da9","TBWA\Worldwide",-9
"62192de9f022c9e3fbfe9dad","Great West Casualty Company",-12
"62192de9f022c9e3fbfe9db1","Old Republic General Insurance Group",-12
"62192de9f022c9e3fbfe9db5","Old Republic Title Insurance Group",-12
"62192de9f022c9e3fbfe9db9","BITCO General Insurance Corporation",-12
"62192de9f022c9e3fbfe9dbd","BITCO National Insurance Company",-12
"62192de9f022c9e3fbfe9dc1","Pratt Miller",-2.5
"62192de9f022c9e3fbfe9dc5","Oshkosh ARFF",-2.5
"62192de9f022c9e3fbfe9dc9","Oshkosh Defense",-2.5
"62192de9f022c9e3fbfe9dcd","Pierce",-2.5
"62192de9f022c9e3fbfe9dd1","Frontline",-2.5
"62192de9f022c9e3fbfe9dd5","PMA Insurance Group",-12
"62192de9f022c9e3fbfe9dd9","Unit 42",6
"62192de9f022c9e3fbfe9ddd","Old Republic Surety Company",-12
"62192de9f022c9e3fbfe9de1","Peterbilt",-9
"62192de9f022c9e3fbfe9de5","JLG",-2.5
"62192de9f022c9e3fbfe9de9","Iowa Mold Tooling Co",-2.5
"62192de9f022c9e3fbfe9ded","Kenworth",-9
"62192de9f022c9e3fbfe9df1","McNeilus",-2.5
"62192de9f022c9e3fbfe9df5","PACCAR Parts",-9
"62192de9f022c9e3fbfe9df9","Dynacraft",-9
"62192deaf022c9e3fbfe9dfd","PACLeas",-9
"62192deaf022c9e3fbfe9e01","PACCAR POWERTRAIN",-9
"62192deaf022c9e3fbfe9e05","Mountain Dew",6.5
"62192deaf022c9e3fbfe9e09","Pepsi",6.5
"62192deaf022c9e3fbfe9e0d","Lay's",6.5
"62192deaf022c9e3fbfe9e11","PACCAR WINCH",-9
"62192deaf022c9e3fbfe9e15","Doritos",6.5
"62192deaf022c9e3fbfe9e19","Lipton",6.5
"62192deaf022c9e3fbfe9e1d","Aquafina",6.5
"62192deaf022c9e3fbfe9e21","Ruffles",6.5
"62192deaf022c9e3fbfe9e25","Cheetos",6.5
"62192deaf022c9e3fbfe9e29","Pure Leaf",8
"62192deaf022c9e3fbfe9e2d","Tostitos",6.5
"62192deaf022c9e3fbfe9e31","Sierra Mist",6.5
"62192deaf022c9e3fbfe9e35","Bubly",6.5
"62192deaf022c9e3fbfe9e39","Kevita",6.5
"62192deaf022c9e3fbfe9e3d","Sunchips",6.5
"62192deaf022c9e3fbfe9e41","Balston",-7.5
"62192deaf022c9e3fbfe9e45","Bare Snacks",6.5
"62192deaf022c9e3fbfe9e49","Propel",6.5
"62192deaf022c9e3fbfe9e4d","Stubborn Soda",6.5
"62192deaf022c9e3fbfe9e51","Divosta",-12.5
"62192deaf022c9e3fbfe9e55","Funyuns",6.5
"62192deaf022c9e3fbfe9e59","Off The Eaten Path",6.5
"62192deaf022c9e3fbfe9e5d","IZZE",6.5
"62192deaf022c9e3fbfe9e61","Quaker Rice Crisps & Rice Cakes",6.5
"62192deaf022c9e3fbfe9e65","Stacy's",6.5
"62192deaf022c9e3fbfe9e69","Quaker Chewy Granola Bar",6.5
"62192deaf022c9e3fbfe9e6d","Pulte Homes Active Adult",-12.5
"62192deaf022c9e3fbfe9e71","TexLoc",-7.5
"62192deaf022c9e3fbfe9e75","Miss Vickie's",6.5
"62192deaf022c9e3fbfe9e79","Polaris Sportsman",-5
"62192deaf022c9e3fbfe9e7d","Polaris GENERAL",-5
"62192deaf022c9e3fbfe9e81","Indian Motorcyle",-5
"62192deaf022c9e3fbfe9e85","Olaer",-7.5
"62192deaf022c9e3fbfe9e89","Racor",-7.5
"62192debf022c9e3fbfe9e8d","Centex",-12.5
"62192debf022c9e3fbfe9e91","Exotic Metal Forming",-7.5
"62192debf022c9e3fbfe9e95","Del Webb",-12.5
"62192debf022c9e3fbfe9e99","American West",-12.5
"62192debf022c9e3fbfe9e9d","John Wieland Homes and Neighborhoods",-12.5
"62192debf022c9e3fbfe9ea1","Red Rock Deli",6.5
"62192debf022c9e3fbfe9ea5","Wilkerson",-7.5
"62192debf022c9e3fbfe9ea9","Atlas Cylinders",-7.5
"62192debf022c9e3fbfe9ead","Smartfood",6.5
"62192debf022c9e3fbfe9eb1","Hammerhead Off-Road",-5
"62192debf022c9e3fbfe9eb5","Pulte Homes",-12.5
"62192debf022c9e3fbfe9eb9","Slingshot",-5
"62192debf022c9e3fbfe9ebd","Polaris Snowmobiles",-5
"62192debf022c9e3fbfe9ec1","Pulte Mortage",-12.5
"62192debf022c9e3fbfe9ec5","Polaris RANGER",-5
"62192debf022c9e3fbfe9ec9","Innovative Construction Group",-12.5
"62192debf022c9e3fbfe9ecd","GEM",-5
"62192debf022c9e3fbfe9ed1","Polaris Lubricants",-5
"62192debf022c9e3fbfe9ed5","Polaris RZR",-5
"62192debf022c9e3fbfe9ed9","Polaris Government & Defense",-5
"62192debf022c9e3fbfe9edd","Taylor-Dunn",-5
"62192debf022c9e3fbfe9ee1","Polaris PRO XD",-5
"62192debf022c9e3fbfe9ee5","Trail Tech",-5
"62192debf022c9e3fbfe9ee9","Pro Armor",-5
"62192debf022c9e3fbfe9eed","Polaris Power",-5
"62192debf022c9e3fbfe9ef1","Polaris Engineered Parts, Accessories & Apparel",-5
"62192debf022c9e3fbfe9ef5","Klim",-5
"62192debf022c9e3fbfe9ef9","4 Wheel Parts",-5
"62192debf022c9e3fbfe9efd","Kolpin Outdoors",-5
"62192debf022c9e3fbfe9f01","Bright Canyon Energy",-7
"62192debf022c9e3fbfe9f05","NPT",-11
"62192debf022c9e3fbfe9f09","Horizon Distributors",-11
"62192debf022c9e3fbfe9f0d","Superior Pool Products",-11
"62192debf022c9e3fbfe9f11","Just Bare",-7
"62192debf022c9e3fbfe9f15","Pierce Chicken",-7.5
"62192decf022c9e3fbfe9f19","Gold'n Plump",-7
"62192decf022c9e3fbfe9f1d","Gold Kist",-7.5
"62192decf022c9e3fbfe9f21","PPG",-0.5
"62192decf022c9e3fbfe9f25","GLIDDEN by PPG",-0.5
"62192decf022c9e3fbfe9f29","FLOOD by PPG",-0.5
"62192decf022c9e3fbfe9f2d","PITTSBUGH PAINTS and STAINS by PPG",-0.5
"62192decf022c9e3fbfe9f31","PPL Electric Utilities",-1
"62192decf022c9e3fbfe9f35","Louisville Gas and Electric and Kentucky Utilities",-1
"62192decf022c9e3fbfe9f39","PHILLIPS 66 LUBRICANTS",-6.5
"62192decf022c9e3fbfe9f3d","FlashStack",-8.5
"62192decf022c9e3fbfe9f41","LIQUID NAILS by PPG",-0.5
"62192decf022c9e3fbfe9f45","OPC PEST SERVICES",-11
"62192decf022c9e3fbfe9f49","CBORD",-11.5
"62192decf022c9e3fbfe9f4d","Pilgrim's Chicken",-7.5
"62192decf022c9e3fbfe9f51","PowerPlan",-11.5
"62192decf022c9e3fbfe9f55","DAT",-11.5
"62192decf022c9e3fbfe9f59","Deltek",-11.5
"62192decf022c9e3fbfe9f5d","Sunquest",-11.5
"62192decf022c9e3fbfe9f61","iPipeline",-11.5
"62192decf022c9e3fbfe9f65","Horizon",-11.5
"62192decf022c9e3fbfe9f69","Data Innovations",-11.5
"62192decf022c9e3fbfe9f6d","ORKIN PEST CONTROL",-11
"62192decf022c9e3fbfe9f71","Vertafore",-11.5
"62192decf022c9e3fbfe9f75","Aderant",-11.5
"62192decf022c9e3fbfe9f79","KENDALL MOTOR OIL",-6.5
"62192decf022c9e3fbfe9f7d","Klondike",6
"62192decf022c9e3fbfe9f81","IntelliTrans",-11.5
"62192decf022c9e3fbfe9f85","Conoco",-6.5
"62192decf022c9e3fbfe9f89","Inovonics",-11.5
"62192decf022c9e3fbfe9f8d","CLARK PEST CONTROL",-11
"62192decf022c9e3fbfe9f91","Bango",6
"62192decf022c9e3fbfe9f95","Maille",6
"62192decf022c9e3fbfe9f99","Pot Noodle",6
"62192decf022c9e3fbfe9f9d","Beseda",6
"62192decf022c9e3fbfe9fa1","Popsicle",6
"62192decf022c9e3fbfe9fa5","Foundry",-11.5
"62192decf022c9e3fbfe9fa9","Selecta",6
"62192dedf022c9e3fbfe9fad","TRUTECH WILDLIFE SERVICE",-11
"62192dedf022c9e3fbfe9fb1","Hertog",6
"62192dedf022c9e3fbfe9fb5","Solero",6
"62192dedf022c9e3fbfe9fb9","Conimex",6
"62192dedf022c9e3fbfe9fbd","Axe",6
"62192dedf022c9e3fbfe9fc1","Dove",6
"62192dedf022c9e3fbfe9fc5","Unox",6
"62192dedf022c9e3fbfe9fc9","Rexona",6
"62192dedf022c9e3fbfe9fcd","Alberto Balsam",6
"62192dedf022c9e3fbfe9fd1","Lux",6
"62192dedf022c9e3fbfe9fd5","Noxzema",6
"62192dedf022c9e3fbfe9fd9","RED LINE SYNTHETIC OIL",-6.5
"62192dedf022c9e3fbfe9fdd","Lever 2000",6
"62192dedf022c9e3fbfe9fe1","Q-Tips",6
"62192dedf022c9e3fbfe9fe5","Carillon Tower Advisers",-4.5
"62192dedf022c9e3fbfe9fe9","Allen Bradley",-2.5
"62192dedf022c9e3fbfe9fed","Celebrity Cruises",-6.5
"62192dedf022c9e3fbfe9ff1","Marathon Special Products",0
"62192dedf022c9e3fbfe9ff5","Silversea Cruises",-6.5
"62192dedf022c9e3fbfe9ff9","Eagle Asset Management",-4.5
"62192dedf022c9e3fbfe9ffd","Marathon Generators",0
"62192dedf022c9e3fbfea001","System Plast",0
"62192dedf022c9e3fbfea005","Raymond James Trust N.A.",-4.5
"62192dedf022c9e3fbfea009","St.Ives",6
"62192dedf022c9e3fbfea00d","Hapag-Lloyd Cruises",-6.5
"62192dedf022c9e3fbfea011","Suave",6
"62192dedf022c9e3fbfea015","Ballast Point Ventures, L.P.",-4.5
"62192dedf022c9e3fbfea019","Ala",6
"62192dedf022c9e3fbfea01d","Vaseline",6
"62192dedf022c9e3fbfea021","The Laundress",6
"62192dedf022c9e3fbfea025","Love Beauty and Planet",6
"62192dedf022c9e3fbfea029","Organics",6
"62192dedf022c9e3fbfea02d","Timotei",6
"62192dedf022c9e3fbfea031","Biotex",6
"62192dedf022c9e3fbfea035","TIGI",6
"62192deef022c9e3fbfea039","Skoda",1
"62192deef022c9e3fbfea03d","Bentley",4.5
"62192deef022c9e3fbfea041","Bugatti",1
"62192deef022c9e3fbfea045","Scania",1
"62192deef022c9e3fbfea049","Day2",6
"62192deef022c9e3fbfea04d","Ducati",1
"62192deef022c9e3fbfea051","Seat",1
"62192deef022c9e3fbfea055","Porsche",1
"62192deef022c9e3fbfea059","Lamborghini",1
"62192deef022c9e3fbfea05d","Vivere",6
"62192deef022c9e3fbfea061","LABELLO",4
"62192deef022c9e3fbfea065","Viso",6
"62192deef022c9e3fbfea069","Blueair",6
"62192deef022c9e3fbfea06d","EUCERIN",4
"62192deef022c9e3fbfea071","Persil",6
"62192deef022c9e3fbfea075","Carlsberg",3
"62192deef022c9e3fbfea079","Audi",1
"62192deef022c9e3fbfea07d","BMW Motorrad",0
"62192deef022c9e3fbfea081","COPPERTONE",4
"62192deef022c9e3fbfea085","MINI Electric",0
"62192deef022c9e3fbfea089","Tesa",4
"62192deef022c9e3fbfea08d","Virkon",3
"62192deef022c9e3fbfea091","Gorkha",3
"62192deef022c9e3fbfea095","Brooklyn",3
"62192deef022c9e3fbfea099","Grimbergen",3
"62192deef022c9e3fbfea09d","NEW HOLLAND CONSTRUCTION",3
"62192deef022c9e3fbfea0a1","Nivea",4
"62192deef022c9e3fbfea0a5","Philips",3
"62192deef022c9e3fbfea0a9","Tuborg",3
"62192deef022c9e3fbfea0ad","NEW HOLLAND AGRICULTURE",3
"62192deef022c9e3fbfea0b1","ASCO Power Technologies",3
"62192deef022c9e3fbfea0b5","Color Kinetics",3
"62192deef022c9e3fbfea0b9","Interact",3
"62192deef022c9e3fbfea0bd","Vari-Lite",3
"62192deef022c9e3fbfea0c1","Philips Hue",3
"62192deef022c9e3fbfea0c5","Modular Lighting Instruments",3
"62192deef022c9e3fbfea0c9","ZERO 88",3
"62192deff022c9e3fbfea0cd","Navigator",0
"62192deff022c9e3fbfea0d1","Aspretto",0
"62192deff022c9e3fbfea0d5","Rolls-Royce Motor Cars",0
"62192deff022c9e3fbfea0d9","Navigator Office Papaer Solutions PrePrint",0
"62192deff022c9e3fbfea0dd","MultiOffice Stress free paper",0
"62192deff022c9e3fbfea0e1","WOODFORD RESERVE",3
"62192deff022c9e3fbfea0e5","Inaset Paper",0
"62192deff022c9e3fbfea0e9","Soporset",0
"62192deff022c9e3fbfea0ed","Earth Forceltd",4
"62192deff022c9e3fbfea0f1","CASE CONSTRUCTION",3
"62192deff022c9e3fbfea0f5","DISCOVERY Eco-efficient paper",0
"62192deff022c9e3fbfea0f9","NTT Data Corporation",0
"62192deff022c9e3fbfea0fd","WILD TURKEY",3
"62192deff022c9e3fbfea101","Inacopia",0
"62192deff022c9e3fbfea105","aero",2.5
"62192deff022c9e3fbfea109","IVECO DEFENCE VEHICLES",3
"62192deff022c9e3fbfea10d","OdoBan",4
"62192deff022c9e3fbfea111","K-Flex",3
"62192deff022c9e3fbfea115","APC",3
"62192deff022c9e3fbfea119","Soporset Premium Opaque offset",0
"62192deff022c9e3fbfea11d","Bio Tek",4
"62192deff022c9e3fbfea121","Lynx",4
"62192deff022c9e3fbfea125","Lethal",4
"62192deff022c9e3fbfea129","all stainlifter",4
"62192deff022c9e3fbfea12d","soft-scrub",4
"62192deff022c9e3fbfea131","FNW",4
"62192deff022c9e3fbfea135","National Fire Products",4
"62192deff022c9e3fbfea139","purex",4
"62192deff022c9e3fbfea13d","Dial",4
"62192deff022c9e3fbfea141","Durastar",4
"62192deff022c9e3fbfea145","Pollardwater",4
"62192deff022c9e3fbfea149","Renuzit",4
"62192deff022c9e3fbfea14d","Green Seal",4
"62192deff022c9e3fbfea151","Park Harbor",4
"62192deff022c9e3fbfea155","Signature Hardware",4
"62192deff022c9e3fbfea159","Con-Tact",4
"62192df0f022c9e3fbfea15d","Full Pro",5
"62192df0f022c9e3fbfea161","EcoSMART",4
"62192df0f022c9e3fbfea165","Avenger",4
"62192df0f022c9e3fbfea169","Promarx",4
"62192df0f022c9e3fbfea16d","INKOLOGY",4
"62192df0f022c9e3fbfea171","Broke & Nora",4
"62192df0f022c9e3fbfea175","Eco Me",4
"62192df0f022c9e3fbfea179","Little Twig",4
"62192df0f022c9e3fbfea17d","All Mighty Green",4
"62192df0f022c9e3fbfea181","Superla Pet Supply",4
"62192df0f022c9e3fbfea185","Eco Me PRO",4
"62192df0f022c9e3fbfea189","rcp tracks",4
"62192df0f022c9e3fbfea18d","sure hang",4
"62192df0f022c9e3fbfea191","My First Sleep Systems",4
"62192df0f022c9e3fbfea195","Wallup",4
"62192df0f022c9e3fbfea199","kittrich Canopy",4
"62192df0f022c9e3fbfea19d","legare",4
"62192df0f022c9e3fbfea1a1","kittrich promotions",4
"62192df0f022c9e3fbfea1a5","vantage kittrich llc",4
"62192df0f022c9e3fbfea1a9","Floor Adorn",4
"62192df0f022c9e3fbfea1ad","Sneaker Suds",4
"62192df0f022c9e3fbfea1b1","Scrubbing Bubbles",4
"62192df0f022c9e3fbfea1b5","OFF!",4
"62192df0f022c9e3fbfea1b9","Drano",4
"62192df0f022c9e3fbfea1bd","Mossy Oak",4
"62192df0f022c9e3fbfea1c1","MARVALOSA",4
"62192df0f022c9e3fbfea1c5","Windex",4
"62192df0f022c9e3fbfea1c9","Ziploc",4
"62192df0f022c9e3fbfea1cd","Raid",4
"62192df0f022c9e3fbfea1d1","Pledge",4
"62192df0f022c9e3fbfea1d5","ServiceMaster Restore",4
"62192df0f022c9e3fbfea1d9","ServiceMaster Recovery management",4
"62192df0f022c9e3fbfea1dd","Shout",4
"62192df0f022c9e3fbfea1e1","Furniture Medic",4
"62192df0f022c9e3fbfea1e5","AmeriSpec",4
"62192df0f022c9e3fbfea1e9","Two Men And A Truck",4
"62192df1f022c9e3fbfea1ed","tricore",5
"62192df1f022c9e3fbfea1f1","Simoniz Pro Select",4
"62192df1f022c9e3fbfea1f5","Nobles",4
"62192df1f022c9e3fbfea1f9","Biosolve",5
"62192df1f022c9e3fbfea1fd","Acu-Life",0
"62192df1f022c9e3fbfea201","Tennant Coatings",4
"62192df1f022c9e3fbfea205","Brass Monkey",0
"62192df1f022c9e3fbfea209","Panoramic Vacation Homes",0
"62192df1f022c9e3fbfea20d","18401 CELLARS",0
"62192df1f022c9e3fbfea211","High Goal Spirits",0
"62192df1f022c9e3fbfea215","THE JAMES FREY COLLECTION",0
"62192df1f022c9e3fbfea219","Light & Free",14
"62192df1f022c9e3fbfea21d","Actimel",14
"62192df1f022c9e3fbfea221","Abbot Kinney's",10
"62192df1f022c9e3fbfea225","Siskin Steel & Supply Co.",0
"62192df1f022c9e3fbfea229","Volvic",14
"62192df1f022c9e3fbfea22d","Viking Materials",0
"62192df1f022c9e3fbfea231","Tube Service Co.",0
"62192df1f022c9e3fbfea235","PDM Steel Service Centers",0
"62192df1f022c9e3fbfea239","Tubular Steel",0
"62192df1f022c9e3fbfea23d","Smith Pipe & Steel Co.",0
"62192df1f022c9e3fbfea241","Valex",0
"62192df1f022c9e3fbfea245","Yarde Metals",0
"62192df1f022c9e3fbfea249","Mudpuppy",0
"62192df1f022c9e3fbfea24d","Yellowpages.com",0
"62192df1f022c9e3fbfea251","Superpages.com",0
"62192df1f022c9e3fbfea255","Amira Rice",0
"62192df1f022c9e3fbfea259","Sera Food",0
"62192df1f022c9e3fbfea25d","Flents",0
"62192df1f022c9e3fbfea261","Angel City Brewery",-11
"62192df1f022c9e3fbfea265","Gym Rax",0
"62192df1f022c9e3fbfea269","Phoenix Metals Company",0
"62192df1f022c9e3fbfea26d","Raytheon Missiles & Defense",-5.5
"62192df1f022c9e3fbfea271","DexKnows.com",0
"62192df1f022c9e3fbfea275","Virgil kaine",0
"62192df1f022c9e3fbfea279","TRISAETUM",0
"62192df2f022c9e3fbfea27d","Service Steel Aerospace",0
"62192df2f022c9e3fbfea281","Seaboard Foods",-12.5
"62192df2f022c9e3fbfea285","Butterball",-12
"62192df2f022c9e3fbfea289","Mother earthproducts",-9
"62192df2f022c9e3fbfea28d","Dixie Vodka",0
"62192df2f022c9e3fbfea291","Collins Aerospace",-5.5
"62192df2f022c9e3fbfea295","Seaboard Marine",-12.5
"62192df2f022c9e3fbfea299","Ninja Grips",0
"62192df2f022c9e3fbfea29d","Seaboard Energy",-12.5
"62192df2f022c9e3fbfea2a1","Cafe Bustelo",-6
"62192df2f022c9e3fbfea2a5","Aerogarden",-9
"62192df2f022c9e3fbfea2a9","AutoCrib",-8
"62192df2f022c9e3fbfea2ad","Tomcat",-9
"62192df2f022c9e3fbfea2b1","BLACKHAWK",-8
"62192df2f022c9e3fbfea2b5","Simplecast",-14.5
"62192df2f022c9e3fbfea2b9","Oykos",14
"62192df2f022c9e3fbfea2bd","Challenger Lifts",-8
"62192df2f022c9e3fbfea2c1","Raytheon Intelligence & Space",-5.5
"62192df2f022c9e3fbfea2c5","Car-O-Liner",-8
"62192df2f022c9e3fbfea2c9","Ecotone UK",10
"62192df2f022c9e3fbfea2cd","Tic Tac Tiles",0
"62192df2f022c9e3fbfea2d1","John Bean",-8
"62192df2f022c9e3fbfea2d5","Hofmann",-8
"62192df2f022c9e3fbfea2d9","CDI TORQUE PRODUCTS",-8
"62192df2f022c9e3fbfea2dd","ATI Tools",-8
"62192df2f022c9e3fbfea2e1","Whole Earth Foods",10
"62192df2f022c9e3fbfea2e5","Kansas Jack",-8
"62192df2f022c9e3fbfea2e9","PASHEY",0
"62192df2f022c9e3fbfea2ed","Power Hawk",-8
"62192df2f022c9e3fbfea2f1","Pro-Cut",-8
"62192df2f022c9e3fbfea2f5","NEXIQ Technologies",-8
"62192df2f022c9e3fbfea2f9","Mitchell",-8
"62192df2f022c9e3fbfea2fd","Sioux",-8
"62192df2f022c9e3fbfea301","Sturtevant Richmont",-8
"62192df2f022c9e3fbfea305","Williams",-8
"62192df3f022c9e3fbfea309","Creative Financial Group",-10
"62192df3f022c9e3fbfea30d","GLOBALT Investments",-10
"62192df3f022c9e3fbfea311","Aktiv TV",0
"62192df3f022c9e3fbfea315","High Desert Homes",0
"62192df3f022c9e3fbfea319","Neptune Memorial Reef",0
"62192df3f022c9e3fbfea31d","Galison",0
"62192df3f022c9e3fbfea321","Neptune Society of Northern California",0
"62192df3f022c9e3fbfea325","Dignity Memorial Premier Collection",0
"62192df3f022c9e3fbfea329","Global One Financial",-10
"62192df3f022c9e3fbfea32d","Alabama Power",-9
"62192df3f022c9e3fbfea331","Mississippi Power",-9
"62192df3f022c9e3fbfea335","Georgia Power",-9
"62192df3f022c9e3fbfea339","Atlanta Gas Light",-9
"62192df3f022c9e3fbfea33d","Southern Company Gas",-9
"62192df3f022c9e3fbfea341","Nicor Gas",-9
"62192df3f022c9e3fbfea345","Chattanooga Gas",-9
"62192df3f022c9e3fbfea349","Southern Nuclear",-9
"62192df3f022c9e3fbfea34d","Virginia Natural Gas",-9
"62192df3f022c9e3fbfea351","Power Secure",-9
"62192df3f022c9e3fbfea355","Southern Linc",-9
"62192df3f022c9e3fbfea359","Southern Telecom",-9
"62192df3f022c9e3fbfea35d","Conitex Sonoco",-3.5
"62192df3f022c9e3fbfea361","Sonoco Europe",-3.5
"62192df3f022c9e3fbfea365","Cascades-Sonoco",-3.5
"62192df3f022c9e3fbfea369","Sonoco Recycling",-3.5
"62192df3f022c9e3fbfea36d","Sonoco Paperboard Specialties",-3.5
"62192df3f022c9e3fbfea371","Sonoco Protective Solutions",-3.5
"62192df3f022c9e3fbfea375","Sonoco Thermosafe",-3.5
"62192df3f022c9e3fbfea379","Sonotube",-3.5
"62192df3f022c9e3fbfea37d","TEQ",-3.5
"62192df3f022c9e3fbfea381","Kwikset",-8
"62192df3f022c9e3fbfea385","Sonoco Trident",-3.5
"62192df3f022c9e3fbfea389","FURminator",-8
"62192df3f022c9e3fbfea38d","National Hardware",-8
"62192df3f022c9e3fbfea391","Pfister",-8
"62192df3f022c9e3fbfea395","Weiser",-8
"62192df4f022c9e3fbfea399","OmegaSea",-8
"62192df4f022c9e3fbfea39d","Remington",-8
"62192df4f022c9e3fbfea3a1","Russell Hobbs",-8
"62192df4f022c9e3fbfea3a5","Spectracide",-8
"62192df4f022c9e3fbfea3a9","Cynergy3",0
"62192df4f022c9e3fbfea3ad","SmartBones",-8
"62192df4f022c9e3fbfea3b1","Repel",-8
"62192df4f022c9e3fbfea3b5","Newall",0
"62192df4f022c9e3fbfea3b9","DreamBone",-8
"62192df4f022c9e3fbfea3bd","Liquid Fence",-8
"62192df4f022c9e3fbfea3c1","Addison Whitney",-8.5
"62192df4f022c9e3fbfea3c5","S&P Dow Jones Indices",6
"62192df4f022c9e3fbfea3c9","Biosector",-8.5
"62192df4f022c9e3fbfea3cd","Crydom",0
"62192df4f022c9e3fbfea3d1","Litmus",-8.5
"62192df4f022c9e3fbfea3d5","Chamberlain",-8.5
"62192df4f022c9e3fbfea3d9","Synteract",-8.5
"62192df4f022c9e3fbfea3dd","Arnold Palmer Spiked",-5.5
"62192df4f022c9e3fbfea3e1","Nature's Miracle",-8
"62192df4f022c9e3fbfea3e5","Chandler Chicco Agency",-8.5
"62192df4f022c9e3fbfea3e9","Carling",-5.5
"62192df4f022c9e3fbfea3ed","Clearly Kombucha",-5.5
"62192df4f022c9e3fbfea3f1","Coors Banquet",-5.5
"62192df4f022c9e3fbfea3f5","Coors Edge",-5.5
"62192df4f022c9e3fbfea3f9","Coors Light",-5.5
"62192df4f022c9e3fbfea3fd","Foster's",-5.5
"62192df4f022c9e3fbfea401","Hamm's",-5.5
"62192df4f022c9e3fbfea405","Blue Moon",-5.5
"62192df4f022c9e3fbfea409","Herman Joseph's Private Reserve",-5.5
"62192df4f022c9e3fbfea40d","Coors Pure",-5.5
"62192df4f022c9e3fbfea411","Magnum",-5.5
"62192df4f022c9e3fbfea415","Hop Valley",-5.5
"62192df4f022c9e3fbfea419","Icehouse",-5.5
"62192df4f022c9e3fbfea41d","Gigavac",0
"62192df4f022c9e3fbfea421","Keystone",-5.5
"62192df4f022c9e3fbfea425","Henry Weinhard's",-5.5
"62192df5f022c9e3fbfea429","MadVine",-5.5
"62192df5f022c9e3fbfea42d","Colorado Native",-5.5
"62192df5f022c9e3fbfea431","Saint Archer",-5.5
"62192df5f022c9e3fbfea435","Mickey's",-5.5
"62192df5f022c9e3fbfea439","Redd's",-5.5
"62192df5f022c9e3fbfea43d","Proof Point Seltzers",-5.5
"62192df5f022c9e3fbfea441","Terrapin",-5.5
"62192df5f022c9e3fbfea445","SParks",-5.5
"62192df5f022c9e3fbfea449","Steel Reserve",-5.5
"62192df5f022c9e3fbfea44d","Topo Chico Hard Seltzer",-5.5
"62192df5f022c9e3fbfea451","Sol Cerveza",-5.5
"62192df5f022c9e3fbfea455","ZOA",-5.5
"62192df5f022c9e3fbfea459","U.S. Cellular",0
"62192df5f022c9e3fbfea45d","Redd's Wicked",-5.5
"62192df5f022c9e3fbfea461","Vyne Botanicals",-5.5
"62192df5f022c9e3fbfea465","TDS Telecom",0
"62192df5f022c9e3fbfea469","OneNeck IT Solutions",0
"62192df5f022c9e3fbfea46d","R&D Systems",-8.5
"62192df5f022c9e3fbfea471","Suttle-Straus",0
"62192df5f022c9e3fbfea475","Novus Biologicals",-8.5
"62192df5f022c9e3fbfea479","Tocris",-8.5
"62192df5f022c9e3fbfea47d","Advanced Cell Diagnostics, Inc. (ACD)",-8.5
"62192df5f022c9e3fbfea481","ProteinSimple",-8.5
"62192df5f022c9e3fbfea485","BiosPacific",-8.5
"62192df5f022c9e3fbfea489","Asuragen",-8.5
"62192df5f022c9e3fbfea48d","Exosome Diagnostics",-8.5
"62192df5f022c9e3fbfea491","Energid",-10
"62192df5f022c9e3fbfea495","AutoGuide Mobile Robots",-10
"62192df5f022c9e3fbfea499","RNA Medical",-8.5
"62192df5f022c9e3fbfea49d","HIGHLAND RIDGE",-10
